",title,Adventure,Animation,Comedy,Fantasy,Romance,Children,Drama,Documentary,Crime,Sci-Fi,Horror,Mystery,War,Thriller,Action"
"10991,""Bon Cop, Bad Cop (2006)"",0,0,1,0,0,0,0,0,1,0,0,0,0,1,1"
"10992,""Tom, Dick and Harry (1941)"",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0"
"10993,Mind Game (2004),1,1,1,1,1,0,0,0,0,1,0,0,0,0,0"
"10994,Half Nelson (2006),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"10995,""Moustache, La (2005)"",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0"
"10996,Wing Chun (1994),0,0,1,0,1,0,0,0,0,0,0,0,0,0,1"
"10997,Executioners (Xian dai hao xia zhuan) (1993),0,0,1,0,0,0,0,0,0,1,0,0,0,0,1"
"10998,""Swordsman II (Legend of the Swordsman, The) (Xiao ao jiang hu zhi: Dong Fang Bu Bai) (1992)"",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1"
"10999,Peking Opera Blues (Do ma daan) (1986),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1"
"11000,Tideland (2005),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0"
"11001,Good News (1947),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"11002,Thunderbolt (Pik lik feng) (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1"
"11003,G Men (1935),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
"11004,Adam's Apples (Adams æbler) (2005),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11005,Cabin in the Sky (1943),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
"11006,Tol'able David (1921),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11007,2:37 (2006),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11008,Material Girls (2006),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0"
"11009,Accepted (2006),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11010,Lie with Me (2005),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"11011,Crime Busters (1977),1,0,1,0,0,0,0,0,1,0,0,0,0,0,1"
"11012,Shake It (En kort en lang) (2001),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"11013,Born to Kill (1947),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
"11014,Heading South (Vers le sud) (2005),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11015,7 Men from Now (Seven Men from Now) (1956),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11016,Captain January (1936),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0"
"11017,""Illusionist, The (2006)"",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0"
"11018,Adventures of Don Juan (1948),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"11019,State of the Union (1948),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11020,San Quentin (1937),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11021,The Queen (2006),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11022,36 Quai des Orfèvres (Department 36) (2004),0,0,0,0,0,0,0,0,1,0,0,0,0,1,1"
"11023,Beerfest (2006),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11024,How to Eat Fried Worms (2006),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
"11025,Invincible (2006),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11026,Idlewild (2006),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
"11027,""Slight Case of Murder, A (1938)"",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0"
"11028,""Syrian Bride, The (2004)"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11029,""Sorry, Haters (2005)"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"11030,""Ritz, The (1976)"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11031,My Geisha (1962),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11032,Blithe Spirit (1945),0,0,1,1,1,0,0,0,0,0,0,0,0,0,0"
"11033,""Music Box, The (1932)"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11034,""Red Balloon, The (Ballon rouge, Le) (1956)"",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0"
"11035,Way Out West (1937),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11036,Angel-A (2005),0,0,1,1,1,0,0,0,0,0,0,0,0,0,0"
"11037,Green for Danger (1946),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0"
"11038,""Chump at Oxford, A (1940)"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11039,Block-Heads (1938),0,0,1,0,0,0,0,0,0,0,0,0,1,0,0"
"11040,""Icicle Thief, The (Ladri di saponette) (1989)"",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0"
"11041,Quinceañera (2006),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11042,""Puffy Chair, The (2006)"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"11043,Lassie (2005),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
"11044,Mutual Appreciation (2005),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11045,""Wicker Man, The (2006)"",0,0,0,0,0,0,0,0,0,0,1,1,0,1,0"
"11046,Crossover (2006),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
"11047,""Quiet, The (2005)"",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0"
"11048,Sketches of Frank Gehry (2005),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"11049,Ronja Robbersdaughter (Ronja Rövardotter) (1984),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
"11050,""Wind That Shakes the Barley, The (2006)"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
"11051,Blood on the Moon (1948),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
"11052,""Notti bianche, Le (White Nights) (1957)"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"11053,Fateless (Sorstalanság) (2005),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
"11054,""Bravados, The (1958)"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11055,""Sign of the Cross, The (1932)"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11056,""Criminal Life of Archibaldo de la Cruz, The (Ensayo de un crimen) (1955)"",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0"
"11057,Overlord (1975),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
"11058,Severance (2006),0,0,1,0,0,0,0,0,0,0,1,0,0,1,0"
"11059,Time to Leave (2005),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11060,Hollywoodland (2006),0,0,0,0,0,0,0,0,1,0,0,1,0,1,0"
"11061,""Covenant, The (2006)"",0,0,0,0,0,0,0,0,0,0,1,0,0,1,1"
"11062,Jesse James (1939),0,0,0,0,1,0,0,0,1,0,0,0,0,0,1"
"11063,""Scar, The (Blizna) (1976)"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11064,""Last Kiss, The (2006)"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11065,Gabrielle (2005),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"11066,Trust the Man (2005),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"11067,SherryBaby (2006),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11068,Bio Zombie (Sun faa sau si) (1998),0,0,1,0,0,0,0,0,0,0,1,0,0,0,0"
"11069,Idiocracy (2006),1,0,1,0,0,0,0,0,0,1,0,0,0,1,0"
"11070,Jesus Camp (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"11071,""Bow, The (Hwal) (2005)"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"11072,""Crusades, The (1935)"",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
"11073,""Tiger and the Snow, The (La tigre e la neve) (2005)"",0,0,1,0,1,0,0,0,0,0,0,0,1,0,0"
"11074,Pretty Poison (1968),0,0,1,0,1,0,0,0,1,0,0,0,0,1,0"
"11075,""Fountain, The (2006)"",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0"
"11076,Fear City: A Family-Style Comedy (La cité de la peur) (1994),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11077,Assassin(s) (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
"11078,Union Pacific (1939),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11079,""Boy Named Charlie Brown, A (1969)"",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0"
"11080,Snoopy Come Home (1972),0,1,1,0,0,1,0,0,0,0,0,0,0,0,0"
"11081,""Soldier's Sweetheart, A (1998)"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
"11082,""Science of Sleep, The (La science des rêves) (2006)"",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0"
"11083,City for Conquest (1940),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11084,Initial D (Tau man ji D) (2005),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1"
"11085,Wicked (1998),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"11086,""Long Voyage Home, The (1940)"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
"11087,Not as a Stranger (1955),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11088,""Black Dahlia, The (2006)"",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0"
"11089,Everyone's Hero (2006),1,1,1,0,0,1,0,0,0,0,0,0,0,0,0"
"11090,Gridiron Gang (2006),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11091,""Seventh Continent, The (Der siebente Kontinent) (1989)"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11092,Aaltra (2004),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11093,Wonder Man (1945),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0"
"11094,Lisbon Story (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11095,Streamers (1983),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
"11096,Land of Plenty (Angst and Alienation in America) (2004),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11097,Lemming (2005),0,0,0,0,0,0,0,0,0,0,0,1,0,1,0"
"11098,Taxidermia (2006),0,0,1,0,0,0,0,0,0,0,1,0,0,0,0"
"11099,Yuva (2004),1,0,0,0,0,0,0,0,1,0,0,0,0,0,1"
"11100,Mondo Topless (1966),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"11101,""Bridge, The (2006)"",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"11102,Vixen! (1968),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11103,Empire Falls (2005),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"11104,Piccadilly (1929),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
"11105,""Private Life of Henry VIII, The (1933)"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11106,Apocalypto (2006),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"11107,Household Saints (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11108,Raintree County (1957),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"11109,Flyboys (2006),1,0,0,0,0,0,0,0,0,0,0,0,1,0,1"
"11110,Jackass Number Two (2006),0,0,1,0,0,0,0,1,0,0,0,0,0,0,0"
"11111,All the King's Men (2006),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11112,Conversations with Other Women (2005),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"11113,Father Sergius (Otets Sergiy) (1917),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"11114,""Assault, The (Aanslag, De) (1986)"",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0"
"11115,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11116,Iraq for Sale: The War Profiteers (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"11117,""Pan's Labyrinth (Laberinto del fauno, El) (2006)"",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0"
"11118,""Conqueror, The (1956)"",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0"
"11119,""Guardian, The (2006)"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
"11120,Open Season (2006),1,1,1,0,0,1,0,0,0,0,0,0,0,0,0"
"11121,School for Scoundrels (2006),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0"
"11122,Sidewalks of London (St. Martin's Lane) (1938),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11123,G.O.R.A. (2004),1,0,1,0,0,0,0,0,0,1,0,0,0,0,0"
"11124,""Departed, The (2006)"",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0"
"11125,""Texas Chainsaw Massacre: The Beginning, The (2006)"",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0"
"11126,Employee of the Month (2006),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11127,Stormbreaker (Alex Rider: Operation Stormbreaker) (2006),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1"
"11128,Sirocco (1951),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
"11129,""Hawaii, Oslo (2004)"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11130,Dante's Inferno (1935),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
"11131,Antibodies (Antikörper) (2005),0,0,0,0,0,0,0,0,1,0,1,0,0,1,0"
"11132,Dr. Cyclops (1940),1,0,0,0,0,0,0,0,0,1,1,0,0,0,0"
"11133,Running With Scissors (2006),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11134,Dillinger (1945),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
"11135,Brute Force (1947),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"11136,Ellie Parker (2005),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11137,""Grudge 2, The (2006)"",0,0,0,0,0,0,0,0,0,0,1,1,0,1,0"
"11138,Man of the Year (2006),0,0,1,0,0,0,0,0,0,0,0,0,0,1,0"
"11139,""Marine, The (2006)"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1"
"11140,Infamous (2006),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11141,One Night with the King (2006),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11142,Once in a Lifetime: The Extraordinary Story of the New York Cosmos (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"11143,Fellini's Casanova (Il Casanova di Federico Fellini) (1976),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"11144,""Howards of Virginia, The (1940)"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
"11145,""Last Bolshevik, The (Tombeau d'Alexandre, Le) (1993)"",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"11146,Chapayev (1934),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
"11147,""Elementary Particles, The (Elementarteilchen) (2006)"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"11148,Kummelin jackpot (2006),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11149,Feast (2005),0,0,1,0,0,0,0,0,0,0,1,0,0,1,1"
"11150,Offside (2006),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11151,Little Children (2006),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"11152,Deliver Us from Evil (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"11153,Marie Antoinette (1938),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"11154,F.I.S.T. (1978),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11155,Facing the Giants (2006),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
"11156,Mr. Conservative: Goldwater on Goldwater (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"11157,Broadway Bill (1934),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11158,""Last King of Scotland, The (2006)"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"11159,""U.S. vs. John Lennon, The (2006)"",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"11160,Shortbus (2006),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"11161,3 Blind Mice (2003),0,0,0,0,1,0,0,0,1,0,0,1,0,1,0"
"11162,Children of Men (2006),1,0,0,0,0,0,0,0,0,1,0,0,0,1,1"
"11163,""Prestige, The (2006)"",0,0,0,0,0,0,0,0,0,1,0,1,0,1,0"
"11164,Flags of Our Fathers (2006),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
"11165,Flicka (2006),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
"11166,Sleeping Dogs Lie (a.k.a. Stay) (2006),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"11167,9th Company (2005),0,0,0,0,0,0,0,0,0,0,0,0,1,0,1"
"11168,Jade Warrior (Jadesoturi) (2006),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
"11169,Spies (Spione) (1928),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"11170,""Guide to Recognizing Your Saints, A (2006)"",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
"11171,Azumi 2: Death or Love (2005),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
"11172,13 Tzameti (2005),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"11173,Saw III (2006),0,0,0,0,0,0,0,0,1,0,1,0,0,1,0"
"11174,Catch a Fire (2006),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"11175,Death of a President (2006),0,0,0,0,0,0,0,0,1,0,0,1,0,1,0"
"11176,Little Secrets (2001),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0"
"11177,""Man of Straw (Untertan, Der) (1951)"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11178,Corto Maltese in Siberia (Corto Maltese - La cour secrète des Arcanes) (2002),1,1,0,0,1,0,0,0,0,0,0,0,1,0,0"
"11179,5 Fingers (1952),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"11180,""Charge of the Light Brigade, The (1936)"",1,0,0,0,1,0,0,0,0,0,0,0,1,0,1"
"11181,Platform (Zhantai) (2000),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11182,Lunacy (Sílení) (2006),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0"
"11183,Flushed Away (2006),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11184,Perfume: The Story of a Murderer (2006),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0"
"11185,Arabesque (1966),1,0,0,0,1,0,0,0,0,0,0,0,0,1,0"
"11186,""Santa Clause 3: The Escape Clause, The (2006)"",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0"
"11187,Daddy Long Legs (1955),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"11188,Hi Tessa (Czesc Tereska) (2001),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11189,All the Invisible Children (2005),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11190,Ocean Waves (Umi ga kikoeru) (1993),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0"
"11191,Mad Dogs & Englishmen (1971),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"11192,Four Daughters (1938),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"11193,Arizona (1940),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11194,""Big City, The (Mahanagar) (1963)"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11195,""World, the Flesh and the Devil, The (1959)"",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0"
"11196,Mom and Dad Save the World (1992),0,0,1,0,0,0,0,0,0,1,0,0,0,0,0"
"11197,""Boynton Beach Bereavement Club, The (2005)"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11198,""Good Year, A (2006)"",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"11199,Shut Up & Sing (2006),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"11200,Vital (2004),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"11201,""Foreign Affair, A (1948)"",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"11202,""Return, The (2006)"",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0"
"11203,For Your Consideration (2006),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11204,Street Fight (2005),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"11205,Fuck (2005),0,0,1,0,0,0,0,1,0,0,0,0,0,0,0"
"11206,Shooting Dogs (a.k.a. Beyond the Gates) (2005),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0"
"11207,Casino Royale (2006),1,0,0,0,0,0,0,0,0,0,0,0,0,1,1"
"11208,Happy Feet (2006),1,1,1,0,0,1,0,0,0,0,0,0,0,0,0"
"11209,Let's Go to Prison (2006),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11210,Déjà Vu (Deja Vu) (2006),0,0,0,0,0,0,0,0,0,1,0,0,0,1,1"
"11211,Bobby (2006),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11212,Deck the Halls (2006),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11213,10 Items or Less (2006),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"11214,""Holiday, The (2006)"",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"11215,I Wake Up Screaming (1941),0,0,0,0,1,0,0,0,1,0,0,1,0,1,0"
"11216,Luna de Avellaneda (2004),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"11217,Snow Cake (2006),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11218,Harsh Times (2006),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1"
"11219,London to Brighton (2006),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0"
"11220,Fast Food Nation (2006),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11221,""Bête humaine, La (1938)"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11222,Celine and Julie Go Boating (Celine et Julie vont en bateau) (1974),0,0,0,1,0,0,0,0,0,0,0,1,0,0,0"
"11223,Min and Bill (1930),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11224,""20,000 Years in Sing Sing (1932)"",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
"11225,The Great Train Robbery (1903),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
"11226,Simon of the Desert (Simón del desierto) (1965),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11227,Tenacious D in The Pick of Destiny (2006),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11228,""Facts of Life, The (1960)"",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"11229,It's A Wonderful World (1939),0,0,1,0,1,0,0,0,1,0,0,0,0,0,0"
"11230,""OSS 117: Cairo, Nest of Spies (OSS 117: Le Caire nid d'espions) (2006)"",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0"
"11231,Reeker (2005),0,0,0,0,0,0,0,0,0,0,1,1,0,0,0"
"11232,Sitting Pretty (1948),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11233,""Last Hard Men, The (1976)"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11234,Moog (2004),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"11235,""Nativity Story, The (2006)"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11236,National Lampoon's Van Wilder: The Rise of Taj (2006),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11237,Turistas (2006),1,0,0,0,0,0,0,0,0,0,1,1,0,1,0"
"11238,Blood Diamond (2006),1,0,0,0,0,0,0,0,1,0,0,0,1,1,1"
"11239,Dracula's Daughter (1936),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
"11240,Doc Savage: The Man of Bronze (1975),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11241,She (1965),1,0,0,1,1,0,0,0,0,1,1,0,0,0,1"
"11242,Triad Election (Election 2) (Hak se wui yi wo wai kwai) (2006),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0"
"11243,Unaccompanied Minors (2006),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0"
"11244,Off the Black (2006),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11245,Charlotte's Web (2006),0,0,1,1,0,1,0,0,0,0,0,0,0,0,0"
"11246,Eragon (2006),1,0,0,1,0,0,0,0,0,0,0,0,0,0,1"
"11247,Rocky Balboa (2006),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
"11248,Iron Island (Jazireh Ahani) (2005),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11249,Fur: An Imaginary Portrait of Diane Arbus (2006),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0"
"11250,Girl Shy (1924),0,0,1,0,1,0,0,0,0,0,0,0,0,0,1"
"11251,""Dam Busters, The (1955)"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1"
"11252,Zombie Honeymoon (2004),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0"
"11253,Another Gay Movie (2006),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"11254,Oyster Farmer (2004),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11255,Waterloo Bridge (1931),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
"11256,Red-Headed Woman (1932),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"11257,Daniel (1983),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11258,Power (1986),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11259,Lost Horizon (1973),1,0,0,1,1,0,0,0,0,0,0,0,0,0,0"
"11260,""Man Who Never Was, The (1956)"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
"11261,Something Wild (1961),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11262,""Painted Veil, The (2006)"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"11263,We Are Marshall (2006),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11264,""Place Promised in Our Early Days, The (Kumo no mukô, yakusoku no basho) (2004)"",0,1,0,0,1,0,0,0,0,1,0,0,1,0,0"
"11265,""Plague Dogs, The (1982)"",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11266,""Good Shepherd, The (2006)"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"11267,Dreamgirls (2006),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"11268,""Page Turner, The (Tourneuse de pages, La) (2006)"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"11269,Loose Change: Second Edition (2006),0,0,0,0,0,0,0,1,0,0,0,1,0,0,0"
"11270,We Feed the World (2005),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
